problem,m,iterations,runtime,grad_norm,converged,exit_code
random_multibasin,22,12,0.000949859619140625,8.592957244001845e-08,True,Convergence
random_multibasin,23,12,0.0009274482727050781,8.592957244001845e-08,True,Convergence
random_multibasin,24,12,0.0009632110595703125,8.592957244001845e-08,True,Convergence
random_multibasin,25,12,0.0009179115295410156,8.592957244001845e-08,True,Convergence
random_quad_10,1,273,0.009809494018554688,1.3391619773545532e-05,True,Convergence
random_quad_10,2,258,0.010196924209594727,1.0073273247180558e-05,True,Convergence
random_quad_10,3,182,0.007875442504882812,5.256133599368558e-05,True,Convergence
random_quad_10,4,173,0.008275508880615234,1.7450741182048425e-05,True,Convergence
random_quad_10,5,152,0.00770258903503418,2.721252871203699e-05,True,Convergence
random_quad_10,6,143,0.007833719253540039,4.69308696042624e-06,True,Convergence
random_quad_10,7,150,0.009059429168701172,2.4230761774523774e-05,True,Convergence
random_quad_10,8,103,0.006504535675048828,6.680226478177551e-06,True,Convergence
random_quad_10,9,85,0.0056798458099365234,1.818722200082094e-05,True,Convergence
random_quad_10,10,81,0.005675554275512695,1.0685405559675592e-05,True,Convergence
random_quad_10,11,76,0.005568504333496094,1.2553288974341684e-05,True,Convergence
random_quad_10,12,53,0.004151105880737305,6.736470170058033e-06,True,Convergence
random_quad_10,13,61,0.004726886749267578,8.334422154095535e-06,True,Convergence
random_quad_10,14,48,0.0037522315979003906,4.204428330802721e-06,True,Convergence
random_quad_10,15,56,0.0047016143798828125,4.97974430745254e-06,True,Convergence
random_quad_10,16,49,0.0042116641998291016,9.540499281366598e-06,True,Convergence
random_quad_10,17,48,0.004538059234619141,2.1662549325648544e-06,True,Convergence
random_quad_10,18,38,0.003287792205810547,7.861548163975468e-08,True,Convergence
random_quad_10,19,39,0.0037641525268554688,7.93484528861572e-06,True,Convergence
random_quad_10,20,41,0.0040760040283203125,1.74827847848609e-06,True,Convergence
random_quad_10,21,39,0.0036554336547851562,5.350641125393029e-06,True,Convergence
random_quad_10,22,41,0.004042387008666992,6.690977722844645e-07,True,Convergence
random_quad_10,23,38,0.003620624542236328,1.1968547148763208e-05,True,Convergence
random_quad_10,24,39,0.0037806034088134766,2.308143741665637e-06,True,Convergence
random_quad_10,25,38,0.0036978721618652344,1.1969542059860786e-06,True,Convergence
random_quartic_10,1,12,0.0005643367767333984,1.468355816801842e-14,True,Convergence
random_quartic_10,2,12,0.0005671977996826172,9.316585144133414e-14,True,Convergence
random_quartic_10,3,12,0.0006051063537597656,5.407889431282773e-10,True,Convergence
random_quartic_10,4,12,0.0006265640258789062,8.171344023419822e-09,True,Convergence
random_quartic_10,5,12,0.00067138671875,4.979486420154906e-09,True,Convergence
random_quartic_10,6,13,0.0007598400115966797,6.604117052696337e-11,True,Convergence
random_quartic_10,7,13,0.0007762908935546875,2.8257434585928334e-10,True,Convergence
random_quartic_10,8,13,0.0007970333099365234,8.569715132470212e-10,True,Convergence
random_quartic_10,9,14,0.0008971691131591797,2.3598794429848592e-09,True,Convergence
random_quartic_10,10,15,0.0009720325469970703,1.2868281799826866e-09,True,Convergence
random_quartic_10,11,16,0.0010728836059570312,2.7004650438281077e-10,True,Convergence
random_quartic_10,12,16,0.0010938644409179688,3.213010217390568e-09,True,Convergence
random_quartic_10,13,16,0.0011069774627685547,8.969375221920483e-09,True,Convergence
random_quartic_10,14,16,0.0011115074157714844,1.2691651678199544e-08,True,Convergence
random_quartic_10,15,16,0.001117706298828125,1.4813407494665667e-08,True,Convergence
random_quartic_10,16,16,0.0011196136474609375,1.4813407494665667e-08,True,Convergence
random_quartic_10,17,16,0.0011196136474609375,1.4813407494665667e-08,True,Convergence
random_quartic_10,18,16,0.0011219978332519531,1.4813407494665667e-08,True,Convergence
random_quartic_10,19,16,0.0011267662048339844,1.4813407494665667e-08,True,Convergence
random_quartic_10,20,16,0.0011222362518310547,1.4813407494665667e-08,True,Convergence
random_quartic_10,21,16,0.0011141300201416016,1.4813407494665667e-08,True,Convergence
random_quartic_10,22,16,0.0011174678802490234,1.4813407494665667e-08,True,Convergence
random_quartic_10,23,16,0.0011372566223144531,1.4813407494665667e-08,True,Convergence
random_quartic_10,24,16,0.0011217594146728516,1.4813407494665667e-08,True,Convergence
random_quartic_10,25,16,0.0011153221130371094,1.4813407494665667e-08,True,Convergence
rosenbrock_20d,1,243,0.022634506225585938,2.26768302820657e-05,True,Convergence
rosenbrock_20d,2,191,0.018390178680419922,2.0388452249356252e-05,True,Convergence
rosenbrock_20d,3,169,0.016739606857299805,1.622280234430247e-05,True,Convergence
rosenbrock_20d,4,140,0.014527320861816406,1.4845819377419861e-05,True,Convergence
rosenbrock_20d,5,133,0.014343738555908203,1.1807545345916715e-05,True,Convergence
rosenbrock_20d,6,130,0.014736175537109375,1.4898287449231625e-05,True,Convergence
rosenbrock_20d,7,126,0.01461935043334961,5.1321074965403e-05,True,Convergence
rosenbrock_20d,8,124,0.014711856842041016,3.027329267815023e-05,True,Convergence
rosenbrock_20d,9,124,0.015410184860229492,1.9558142429242074e-05,True,Convergence
rosenbrock_20d,10,121,0.015477180480957031,1.514942540800171e-05,True,Convergence
rosenbrock_20d,11,118,0.015480279922485352,1.2058183368554277e-05,True,Convergence
rosenbrock_20d,12,118,0.015929698944091797,1.9830844138937893e-05,True,Convergence
rosenbrock_20d,13,119,0.01667499542236328,9.719715806878944e-06,True,Convergence
rosenbrock_20d,14,119,0.01706385612487793,1.2559049733017283e-05,True,Convergence
rosenbrock_20d,15,118,0.017420530319213867,3.9031033383208076e-05,True,Convergence
rosenbrock_20d,16,115,0.01702404022216797,3.6397757983467696e-05,True,Convergence
rosenbrock_20d,17,115,0.017612218856811523,6.623406499567006e-06,True,Convergence
rosenbrock_20d,18,116,0.018276453018188477,4.311424610226735e-06,True,Convergence
rosenbrock_20d,19,116,0.018332958221435547,1.8733870970887723e-05,True,Convergence
rosenbrock_20d,20,114,0.018555402755737305,1.073831094829342e-05,True,Convergence
rosenbrock_20d,21,113,0.018839120864868164,1.1534887512069489e-05,True,Convergence
rosenbrock_20d,22,116,0.01960301399230957,1.2260701346649032e-05,True,Convergence
rosenbrock_20d,23,110,0.01898932456970215,6.730805931006978e-06,True,Convergence
rosenbrock_20d,24,112,0.019637346267700195,1.79269516473945e-05,True,Convergence
rosenbrock_20d,25,113,0.020256996154785156,4.634537848731849e-06,True,Convergence
powell_singular,1,162,0.005259275436401367,7.078276544251999e-06,True,Convergence
powell_singular,2,104,0.00376129150390625,2.4252023056780917e-06,True,Convergence
powell_singular,3,86,0.003373384475708008,5.053854138804896e-06,True,Convergence
powell_singular,4,44,0.0019338130950927734,2.753881936976808e-06,True,Convergence
powell_singular,5,39,0.0017995834350585938,4.6004415403369585e-06,True,Convergence
powell_singular,6,37,0.001870870590209961,1.2568392377393925e-06,True,Convergence
powell_singular,7,42,0.0022127628326416016,3.0703513546112273e-07,True,Convergence
powell_singular,8,39,0.002196788787841797,2.923688843937281e-06,True,Convergence
powell_singular,9,42,0.002531766891479492,5.452214829905954e-07,True,Convergence
powell_singular,10,37,0.0023546218872070312,3.2941787748894185e-07,True,Convergence
powell_singular,11,48,0.0032160282135009766,3.693867387884652e-07,True,Convergence
powell_singular,12,44,0.0031511783599853516,9.820408084095656e-06,True,Convergence
powell_singular,13,43,0.0030753612518310547,8.494975470101681e-07,True,Convergence
powell_singular,14,43,0.0031652450561523438,1.4548428262357762e-06,True,Convergence
powell_singular,15,41,0.0031003952026367188,2.216327496591715e-06,True,Convergence
powell_singular,16,43,0.003397703170776367,3.900742549722738e-07,True,Convergence
powell_singular,17,42,0.003429412841796875,1.1192052194417635e-06,True,Convergence
powell_singular,18,43,0.003610849380493164,9.254545601033336e-07,True,Convergence
powell_singular,19,43,0.003660917282104492,1.8263148137641105e-07,True,Convergence
powell_singular,20,42,0.0036590099334716797,4.591707995897307e-06,True,Convergence
powell_singular,21,42,0.0037403106689453125,1.734898392563805e-07,True,Convergence
powell_singular,22,39,0.003519773483276367,4.563180036988039e-05,True,Convergence
powell_singular,23,50,0.004854679107666016,1.2186632021743948e-06,True,Convergence
powell_singular,24,50,0.0049479007720947266,3.1965100578113704e-07,True,Convergence
powell_singular,25,51,0.005190372467041016,1.2733175298828122e-06,True,Convergence
logistic_regression_20d,1,39,0.0018723011016845703,8.518238288299132e-07,True,Convergence
logistic_regression_20d,2,33,0.0017066001892089844,3.4800618425474202e-06,True,Convergence
logistic_regression_20d,3,30,0.0016398429870605469,5.646705977933314e-06,True,Convergence
logistic_regression_20d,4,31,0.0018095970153808594,1.184637657879053e-06,True,Convergence
logistic_regression_20d,5,29,0.0018029212951660156,1.7385408367872166e-06,True,Convergence
logistic_regression_20d,6,28,0.001837015151977539,1.6789778217322471e-06,True,Convergence
logistic_regression_20d,7,26,0.0017664432525634766,3.2057159503419943e-06,True,Convergence
logistic_regression_20d,8,26,0.0018534660339355469,3.101427172291624e-06,True,Convergence
logistic_regression_20d,9,26,0.0019233226776123047,1.3774126670059881e-06,True,Convergence
logistic_regression_20d,10,27,0.0021059513092041016,8.266042910211403e-07,True,Convergence
logistic_regression_20d,11,27,0.0021233558654785156,4.582199875913555e-07,True,Convergence
logistic_regression_20d,12,25,0.0020122528076171875,3.942740306999991e-06,True,Convergence
logistic_regression_20d,13,25,0.0020771026611328125,6.413432930619385e-06,True,Convergence
logistic_regression_20d,14,25,0.0021016597747802734,7.283876784540307e-06,True,Convergence
logistic_regression_20d,15,25,0.0021545886993408203,5.4450317971594484e-06,True,Convergence
logistic_regression_20d,16,25,0.0021975040435791016,1.5183664873452841e-06,True,Convergence
logistic_regression_20d,17,24,0.0020973682403564453,9.506647924958636e-07,True,Convergence
logistic_regression_20d,18,23,0.0020194053649902344,2.270070582442335e-06,True,Convergence
logistic_regression_20d,19,24,0.002155303955078125,3.859722935393253e-07,True,Convergence
logistic_regression_20d,20,24,0.002153158187866211,2.312696441576522e-07,True,Convergence
logistic_regression_20d,21,24,0.002189159393310547,2.2928520693649353e-07,True,Convergence
logistic_regression_20d,22,24,0.002194643020629883,2.3300314981230232e-07,True,Convergence
logistic_regression_20d,23,24,0.002189159393310547,2.3259452745713058e-07,True,Convergence
logistic_regression_20d,24,24,0.002216815948486328,2.3259452745713058e-07,True,Convergence
logistic_regression_20d,25,24,0.002193927764892578,2.3259452745713058e-07,True,Convergence
exp_fitting,1,118,0.009039878845214844,7.861329052124478e-06,True,Convergence
exp_fitting,2,36,0.0028259754180908203,1.8457222697449755e-05,True,Convergence
exp_fitting,3,27,0.0022897720336914062,1.852698017266403e-07,True,Convergence
exp_fitting,4,24,0.0019447803497314453,1.8032071232816171e-06,True,Convergence
exp_fitting,5,22,0.0018668174743652344,2.4042336911692636e-06,True,Convergence
exp_fitting,6,24,0.0020706653594970703,1.1108905855864553e-07,True,Convergence
exp_fitting,7,24,0.00211334228515625,5.97994101483233e-08,True,Convergence
exp_fitting,8,23,0.002131938934326172,8.76496969404078e-09,True,Convergence
exp_fitting,9,22,0.0020880699157714844,3.465048565681687e-07,True,Convergence
exp_fitting,10,23,0.0022430419921875,2.8183961275669954e-07,True,Convergence
exp_fitting,11,22,0.002197265625,6.419850251289141e-07,True,Convergence
exp_fitting,12,23,0.002349376678466797,4.3422361803241466e-08,True,Convergence
exp_fitting,13,23,0.0023810863494873047,4.847584623921358e-08,True,Convergence
exp_fitting,14,22,0.0022935867309570312,6.100955008860532e-09,True,Convergence
exp_fitting,15,22,0.0023224353790283203,1.0044094654573589e-07,True,Convergence
exp_fitting,16,22,0.0023598670959472656,2.29025036575331e-07,True,Convergence
exp_fitting,17,22,0.002357959747314453,3.606824014402577e-07,True,Convergence
exp_fitting,18,22,0.0023894309997558594,4.321367224917701e-07,True,Convergence
exp_fitting,19,22,0.0023679733276367188,4.5042136946561726e-07,True,Convergence
exp_fitting,20,22,0.002396106719970703,4.522512509758721e-07,True,Convergence
exp_fitting,21,22,0.0023953914642333984,4.522788786211294e-07,True,Convergence
exp_fitting,22,22,0.0023908615112304688,4.522788786211294e-07,True,Convergence
exp_fitting,23,22,0.002386808395385742,4.522788786211294e-07,True,Convergence
exp_fitting,24,22,0.0023775100708007812,4.522788786211294e-07,True,Convergence
exp_fitting,25,22,0.0023932456970214844,4.522788786211294e-07,True,Convergence
random_multibasin,1,24,0.0013170242309570312,1.0317283972856898e-06,True,Convergence
random_multibasin,2,15,0.0009107589721679688,3.681635637624647e-08,True,Convergence
random_multibasin,3,15,0.0009050369262695312,5.111950451271012e-10,True,Convergence
random_multibasin,4,14,0.0009026527404785156,4.5475223516573436e-08,True,Convergence
random_multibasin,5,15,0.0010018348693847656,1.9799619265365316e-11,True,Convergence
random_multibasin,6,14,0.0009617805480957031,8.538484804516746e-09,True,Convergence
random_multibasin,7,14,0.0009970664978027344,1.5631534641963738e-11,True,Convergence
random_multibasin,8,14,0.0010123252868652344,2.2682016942954003e-11,True,Convergence
random_multibasin,9,14,0.0010306835174560547,3.422336547839658e-11,True,Convergence
random_multibasin,10,14,0.0010526180267333984,2.8912039227298383e-11,True,Convergence
random_multibasin,11,14,0.001068115234375,2.8900455042115176e-11,True,Convergence
random_multibasin,12,14,0.001074075698852539,2.8900455042115176e-11,True,Convergence
random_multibasin,13,14,0.0010707378387451172,2.8900455042115176e-11,True,Convergence
random_multibasin,14,14,0.001079559326171875,2.8900455042115176e-11,True,Convergence
random_multibasin,15,14,0.0010726451873779297,2.8900455042115176e-11,True,Convergence
random_multibasin,16,14,0.001085519790649414,2.8900455042115176e-11,True,Convergence
random_multibasin,17,14,0.0010828971862792969,2.8900455042115176e-11,True,Convergence
random_multibasin,18,14,0.001074075698852539,2.8900455042115176e-11,True,Convergence
random_multibasin,19,14,0.0010766983032226562,2.8900455042115176e-11,True,Convergence
random_multibasin,20,14,0.0010776519775390625,2.8900455042115176e-11,True,Convergence
random_multibasin,21,14,0.0010879039764404297,2.8900455042115176e-11,True,Convergence
random_multibasin,22,14,0.001079559326171875,2.8900455042115176e-11,True,Convergence
random_multibasin,23,14,0.0010752677917480469,2.8900455042115176e-11,True,Convergence
random_multibasin,24,14,0.0010700225830078125,2.8900455042115176e-11,True,Convergence
random_multibasin,25,14,0.0010709762573242188,2.8900455042115176e-11,True,Convergence
random_quad_10,1,291,0.010204792022705078,1.2511807919023743e-05,True,Convergence
random_quad_10,2,236,0.009111404418945312,2.339761321405657e-05,True,Convergence
random_quad_10,3,202,0.008450508117675781,1.333800653964165e-05,True,Convergence
random_quad_10,4,176,0.008029937744140625,1.2570809100195806e-05,True,Convergence
random_quad_10,5,141,0.007065534591674805,8.110987681553584e-06,True,Convergence
random_quad_10,6,136,0.007469892501831055,7.199975850868468e-06,True,Convergence
random_quad_10,7,114,0.0065441131591796875,5.057868437586499e-06,True,Convergence
random_quad_10,8,95,0.005759716033935547,1.2364139589404457e-05,True,Convergence
random_quad_10,9,83,0.005351066589355469,1.0382096183493932e-05,True,Convergence
random_quad_10,10,75,0.005032777786254883,1.466043701705565e-05,True,Convergence
random_quad_10,11,81,0.005750894546508789,2.843024226432008e-06,True,Convergence
random_quad_10,12,62,0.004599809646606445,2.2918831055430752e-06,True,Convergence
random_quad_10,13,64,0.004919767379760742,2.900078474638778e-05,True,Convergence
random_quad_10,14,63,0.005036592483520508,5.41245097901403e-06,True,Convergence
random_quad_10,15,48,0.0038726329803466797,8.290636907998501e-06,True,Convergence
random_quad_10,16,54,0.004599809646606445,8.736221637598285e-06,True,Convergence
random_quad_10,17,45,0.003834247589111328,8.776845771121711e-07,True,Convergence
random_quad_10,18,51,0.00653386116027832,1.0545323284820966e-05,True,Convergence
random_quad_10,19,48,0.0059528350830078125,3.124931567497716e-06,True,Convergence
random_quad_10,20,41,0.00449681282043457,1.377233302065999e-06,True,Convergence
random_quad_10,21,40,0.005203962326049805,3.4505708722652135e-07,True,Convergence
random_quad_10,22,41,0.004778385162353516,2.5270541773735773e-07,True,Convergence
random_quad_10,23,36,0.004106044769287109,1.385312395322215e-05,True,Convergence
random_quad_10,24,37,0.0036678314208984375,6.293834757635271e-07,True,Convergence
random_quad_10,25,37,0.003858327865600586,1.0960954407555894e-07,True,Convergence
random_quartic_10,1,12,0.001007080078125,8.2749533705929e-15,True,Convergence
random_quartic_10,2,12,0.0009784698486328125,3.8048273965758766e-13,True,Convergence
random_quartic_10,3,12,0.0007805824279785156,1.9668322710076613e-10,True,Convergence
random_quartic_10,4,12,0.0008258819580078125,2.335148955389634e-09,True,Convergence
random_quartic_10,5,12,0.0010187625885009766,1.936706455406075e-09,True,Convergence
random_quartic_10,6,13,0.0011157989501953125,1.2096611565776204e-10,True,Convergence
random_quartic_10,7,13,0.0009403228759765625,9.15131200106265e-10,True,Convergence
random_quartic_10,8,14,0.0009632110595703125,5.114660886516383e-11,True,Convergence
random_quartic_10,9,14,0.0008978843688964844,1.7322733594743347e-09,True,Convergence
random_quartic_10,10,15,0.0009729862213134766,2.2253491303185465e-09,True,Convergence
random_quartic_10,11,16,0.0015003681182861328,6.681020992060909e-10,True,Convergence
random_quartic_10,12,17,0.0012104511260986328,7.528448825314996e-11,True,Convergence
random_quartic_10,13,17,0.0012302398681640625,1.3843577194127803e-09,True,Convergence
random_quartic_10,14,17,0.0012221336364746094,2.114994442493663e-09,True,Convergence
random_quartic_10,15,17,0.00135040283203125,3.051349112562617e-09,True,Convergence
random_quartic_10,16,17,0.0012853145599365234,3.278946460996443e-09,True,Convergence
random_quartic_10,17,17,0.0012695789337158203,3.278946460996443e-09,True,Convergence
random_quartic_10,18,17,0.0012543201446533203,3.278946460996443e-09,True,Convergence
random_quartic_10,19,17,0.0012333393096923828,3.278946460996443e-09,True,Convergence
random_quartic_10,20,17,0.0014948844909667969,3.278946460996443e-09,True,Convergence
random_quartic_10,21,17,0.0014042854309082031,3.278946460996443e-09,True,Convergence
random_quartic_10,22,17,0.0012364387512207031,3.278946460996443e-09,True,Convergence
random_quartic_10,23,17,0.0012333393096923828,3.278946460996443e-09,True,Convergence
random_quartic_10,24,17,0.0015597343444824219,3.278946460996443e-09,True,Convergence
random_quartic_10,25,17,0.0013644695281982422,3.278946460996443e-09,True,Convergence
rosenbrock_20d,1,243,0.024165630340576172,2.26768302820657e-05,True,Convergence
rosenbrock_20d,2,191,0.01862788200378418,2.0388452249356252e-05,True,Convergence
rosenbrock_20d,3,169,0.016849040985107422,1.622280234430247e-05,True,Convergence
rosenbrock_20d,4,140,0.014894723892211914,1.4845819377419861e-05,True,Convergence
rosenbrock_20d,5,133,0.014640569686889648,1.1807545345916715e-05,True,Convergence
rosenbrock_20d,6,130,0.015131711959838867,1.4898287449231625e-05,True,Convergence
rosenbrock_20d,7,126,0.015098810195922852,5.1321074965403e-05,True,Convergence
rosenbrock_20d,8,124,0.015085220336914062,3.027329267815023e-05,True,Convergence
rosenbrock_20d,9,124,0.0160219669342041,1.9558142429242074e-05,True,Convergence
rosenbrock_20d,10,121,0.016615867614746094,1.514942540800171e-05,True,Convergence
rosenbrock_20d,11,118,0.015903711318969727,1.2058183368554277e-05,True,Convergence
rosenbrock_20d,12,118,0.016158342361450195,1.9830844138937893e-05,True,Convergence
rosenbrock_20d,13,119,0.016900300979614258,9.719715806878944e-06,True,Convergence
rosenbrock_20d,14,119,0.01717543601989746,1.2559049733017283e-05,True,Convergence
rosenbrock_20d,15,118,0.01771688461303711,3.9031033383208076e-05,True,Convergence
rosenbrock_20d,16,115,0.017232179641723633,3.6397757983467696e-05,True,Convergence
rosenbrock_20d,17,115,0.018091917037963867,6.623406499567006e-06,True,Convergence
rosenbrock_20d,18,116,0.018378496170043945,4.311424610226735e-06,True,Convergence
rosenbrock_20d,19,116,0.018597841262817383,1.8733870970887723e-05,True,Convergence
rosenbrock_20d,20,114,0.018787622451782227,1.073831094829342e-05,True,Convergence
rosenbrock_20d,21,113,0.019317150115966797,1.1534887512069489e-05,True,Convergence
rosenbrock_20d,22,116,0.02001810073852539,1.2260701346649032e-05,True,Convergence
rosenbrock_20d,23,110,0.019352197647094727,6.730805931006978e-06,True,Convergence
rosenbrock_20d,24,112,0.020049571990966797,1.79269516473945e-05,True,Convergence
rosenbrock_20d,25,113,0.020726680755615234,4.634537848731849e-06,True,Convergence
powell_singular,1,162,0.005358695983886719,7.078276544251999e-06,True,Convergence
powell_singular,2,104,0.003895282745361328,2.4252023056780917e-06,True,Convergence
powell_singular,3,86,0.003419637680053711,5.053854138804896e-06,True,Convergence
powell_singular,4,44,0.0019741058349609375,2.753881936976808e-06,True,Convergence
powell_singular,5,39,0.0018167495727539062,4.6004415403369585e-06,True,Convergence
powell_singular,6,37,0.0018982887268066406,1.2568392377393925e-06,True,Convergence
powell_singular,7,42,0.0022962093353271484,3.0703513546112273e-07,True,Convergence
powell_singular,8,39,0.0022563934326171875,2.923688843937281e-06,True,Convergence
powell_singular,9,42,0.002616405487060547,5.452214829905954e-07,True,Convergence
powell_singular,10,37,0.0023114681243896484,3.2941787748894185e-07,True,Convergence
powell_singular,11,48,0.003285646438598633,3.693867387884652e-07,True,Convergence
powell_singular,12,44,0.0030443668365478516,9.820408084095656e-06,True,Convergence
powell_singular,13,43,0.003175973892211914,8.494975470101681e-07,True,Convergence
powell_singular,14,43,0.0032014846801757812,1.4548428262357762e-06,True,Convergence
powell_singular,15,41,0.003210306167602539,2.216327496591715e-06,True,Convergence
powell_singular,16,43,0.0034422874450683594,3.900742549722738e-07,True,Convergence
powell_singular,17,42,0.003460407257080078,1.1192052194417635e-06,True,Convergence
powell_singular,18,43,0.003711700439453125,9.254545601033336e-07,True,Convergence
powell_singular,19,43,0.00371551513671875,1.8263148137641105e-07,True,Convergence
powell_singular,20,42,0.0037605762481689453,4.591707995897307e-06,True,Convergence
powell_singular,21,42,0.003860950469970703,1.734898392563805e-07,True,Convergence
powell_singular,22,39,0.0035347938537597656,4.563180036988039e-05,True,Convergence
powell_singular,23,50,0.004996538162231445,1.2186632021743948e-06,True,Convergence
powell_singular,24,50,0.005087375640869141,3.1965100578113704e-07,True,Convergence
powell_singular,25,51,0.005343914031982422,1.2733175298828122e-06,True,Convergence
logistic_regression_20d,1,42,0.002118825912475586,3.0364322493566435e-06,True,Convergence
logistic_regression_20d,2,41,0.0022258758544921875,1.6930171292853719e-06,True,Convergence
logistic_regression_20d,3,34,0.0019254684448242188,1.65714016979781e-06,True,Convergence
logistic_regression_20d,4,32,0.0019526481628417969,1.4876549982726017e-06,True,Convergence
logistic_regression_20d,5,32,0.002073049545288086,1.7207410680289842e-06,True,Convergence
logistic_regression_20d,6,30,0.002017974853515625,3.15993637407417e-06,True,Convergence
logistic_regression_20d,7,28,0.002076864242553711,3.045014429002966e-06,True,Convergence
logistic_regression_20d,8,27,0.001957416534423828,3.530209576055384e-06,True,Convergence
logistic_regression_20d,9,29,0.002176046371459961,1.8768803776423469e-06,True,Convergence
logistic_regression_20d,10,27,0.002183198928833008,2.6253985911603293e-06,True,Convergence
logistic_regression_20d,11,27,0.002150297164916992,1.0086335514489717e-06,True,Convergence
logistic_regression_20d,12,27,0.0021924972534179688,7.151976976043365e-07,True,Convergence
logistic_regression_20d,13,26,0.0021791458129882812,1.1129647128001597e-06,True,Convergence
logistic_regression_20d,14,26,0.0022077560424804688,5.912830981976018e-07,True,Convergence
logistic_regression_20d,15,25,0.0021944046020507812,1.3655558830508178e-06,True,Convergence
logistic_regression_20d,16,25,0.0022225379943847656,2.6411903292998774e-06,True,Convergence
logistic_regression_20d,17,25,0.002257823944091797,4.755258305652974e-07,True,Convergence
logistic_regression_20d,18,25,0.0023260116577148438,1.664828980886967e-06,True,Convergence
logistic_regression_20d,19,25,0.002286672592163086,9.89682271329596e-07,True,Convergence
logistic_regression_20d,20,25,0.0024182796478271484,8.088142472294803e-07,True,Convergence
logistic_regression_20d,21,25,0.002630949020385742,4.113453810420747e-07,True,Convergence
logistic_regression_20d,22,25,0.0027971267700195312,2.5196828693896125e-07,True,Convergence
logistic_regression_20d,23,25,0.0028569698333740234,1.912381861745657e-07,True,Convergence
logistic_regression_20d,24,25,0.0025174617767333984,1.930381110643265e-07,True,Convergence
logistic_regression_20d,25,25,0.002817392349243164,1.930381110643265e-07,True,Convergence
exp_fitting,1,71,0.006179332733154297,8.110732231670282e-06,True,Convergence
exp_fitting,2,28,0.002332925796508789,2.940115672112791e-06,True,Convergence
exp_fitting,3,22,0.002184629440307617,1.2039603382612692e-05,True,Convergence
exp_fitting,4,21,0.0018072128295898438,1.2305042332594459e-06,True,Convergence
exp_fitting,5,21,0.0017714500427246094,1.343165365591516e-07,True,Convergence
exp_fitting,6,20,0.0020308494567871094,4.048899520324874e-07,True,Convergence
exp_fitting,7,21,0.0020248889923095703,2.465494435174883e-07,True,Convergence
exp_fitting,8,22,0.0021734237670898438,4.804802884521084e-08,True,Convergence
exp_fitting,9,24,0.002434968948364258,4.087683194373198e-09,True,Convergence
exp_fitting,10,24,0.002361774444580078,1.3242041659746236e-07,True,Convergence
exp_fitting,11,24,0.0028159618377685547,2.7321708238775866e-08,True,Convergence
exp_fitting,12,23,0.002395153045654297,9.153690125910061e-08,True,Convergence
exp_fitting,13,24,0.003389120101928711,1.3023392126209566e-07,True,Convergence
exp_fitting,14,23,0.0025358200073242188,5.175063572202819e-08,True,Convergence
exp_fitting,15,23,0.0029163360595703125,6.984735237054731e-07,True,Convergence
exp_fitting,16,23,0.002627849578857422,9.155102482838254e-06,True,Convergence
exp_fitting,17,23,0.002887248992919922,2.498309487463623e-06,True,Convergence
exp_fitting,18,23,0.002669095993041992,2.1161026102512506e-07,True,Convergence
exp_fitting,19,23,0.002880096435546875,5.2517671690794476e-08,True,Convergence
exp_fitting,20,23,0.0026531219482421875,4.2541091952757935e-08,True,Convergence
exp_fitting,21,23,0.0028481483459472656,4.261714667422682e-08,True,Convergence
exp_fitting,22,23,0.002557516098022461,4.259536122592099e-08,True,Convergence
exp_fitting,23,23,0.0025277137756347656,4.259536122592099e-08,True,Convergence
exp_fitting,24,23,0.0025870800018310547,4.259536122592099e-08,True,Convergence
exp_fitting,25,23,0.002501249313354492,4.259536122592099e-08,True,Convergence
random_multibasin,1,18,0.001425027847290039,2.2061731863129186e-06,True,Convergence
random_multibasin,2,12,0.0009529590606689453,9.851433606197182e-07,True,Convergence
random_multibasin,3,12,0.0007452964782714844,7.00208295244822e-10,True,Convergence
random_multibasin,4,12,0.0007529258728027344,7.862259135844385e-11,True,Convergence
random_multibasin,5,12,0.0007848739624023438,1.6861973843543995e-11,True,Convergence
random_multibasin,6,12,0.0008616447448730469,1.5519252454834272e-12,True,Convergence
random_multibasin,7,12,0.0011816024780273438,1.3426433484554053e-12,True,Convergence
random_multibasin,8,12,0.0009777545928955078,1.213148686617212e-12,True,Convergence
random_multibasin,9,12,0.0009179115295410156,1.3073632444619473e-12,True,Convergence
random_multibasin,10,12,0.0008673667907714844,1.2898303347281107e-12,True,Convergence
random_multibasin,11,12,0.0008783340454101562,1.2898303347281107e-12,True,Convergence
random_multibasin,12,12,0.0011653900146484375,1.2898303347281107e-12,True,Convergence
random_multibasin,13,12,0.0009868144989013672,1.2898303347281107e-12,True,Convergence
random_multibasin,14,12,0.0010936260223388672,1.2898303347281107e-12,True,Convergence
random_multibasin,15,12,0.0008847713470458984,1.2898303347281107e-12,True,Convergence
random_multibasin,16,12,0.0008709430694580078,1.2898303347281107e-12,True,Convergence
random_multibasin,17,12,0.0009033679962158203,1.2898303347281107e-12,True,Convergence
random_multibasin,18,12,0.0012745857238769531,1.2898303347281107e-12,True,Convergence
random_multibasin,19,12,0.0011222362518310547,1.2898303347281107e-12,True,Convergence
random_multibasin,20,12,0.0008792877197265625,1.2898303347281107e-12,True,Convergence
random_multibasin,21,12,0.0008697509765625,1.2898303347281107e-12,True,Convergence
